freq_code,freq_label,c_resid_code,c_resid_label,unit_code,unit_label,nace_r2_code,nace_r2_label,geo_code,geo_label,time_code,time_label,value
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2023-03,2023-03,55.25
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2023-04,2023-04,25.37
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2023-05,2023-05,19.64
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2023-06,2023-06,14.58
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2023-07,2023-07,11.55
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2023-08,2023-08,10.38
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2023-09,2023-09,14.52
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2023-10,2023-10,16.67
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2023-11,2023-11,15.52
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2023-12,2023-12,20.59
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2024-01,2024-01,21.04
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2024-02,2024-02,23.57
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2024-03,2024-03,20.3
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2024-04,2024-04,10.7
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2024-05,2024-05,17.51
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2024-06,2024-06,11.56
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2024-07,2024-07,15.64
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2024-08,2024-08,10.04
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2024-09,2024-09,12.88
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2024-10,2024-10,13.02
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2024-11,2024-11,20.51
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2024-12,2024-12,17.81
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2025-01,2025-01,13.28
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2025-02,2025-02,19.76
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2025-03,2025-03,16.66
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2025-04,2025-04,15.54
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2025-05,2025-05,7.02
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2025-06,2025-06,9.85
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2025-07,2025-07,5.07
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2025-08,2025-08,6.63
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2025-09,2025-09,7.22
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2025-10,2025-10,14.4
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2025-11,2025-11,8.31
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2025-12,2025-12,17.41
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2017-01,2017-01,9.25
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2017-02,2017-02,8.42
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2017-03,2017-03,2.69
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2017-04,2017-04,12.31
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2017-05,2017-05,2.96
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2017-06,2017-06,3.23
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2017-07,2017-07,7.8
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2017-08,2017-08,5.07
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2017-09,2017-09,7.3
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2017-10,2017-10,6.74
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2017-11,2017-11,10.5
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2017-12,2017-12,8.33
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2018-01,2018-01,12.92
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2018-02,2018-02,10.72
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2018-03,2018-03,13.61
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2018-04,2018-04,3.98
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2018-05,2018-05,13.34
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2018-06,2018-06,8.57
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2018-07,2018-07,3.22
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2018-08,2018-08,3.6
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2018-09,2018-09,1.26
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2018-10,2018-10,0.55
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2018-11,2018-11,-1.9
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2018-12,2018-12,-1.82
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2019-01,2019-01,-9.43
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2019-02,2019-02,-9.31
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2019-03,2019-03,-9.13
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2019-04,2019-04,3.69
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2019-05,2019-05,-6.77
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2019-06,2019-06,-2.44
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2019-07,2019-07,-2.7
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2019-08,2019-08,-1.97
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2019-09,2019-09,-2.01
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2019-10,2019-10,-0.19
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2019-11,2019-11,0.53
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2019-12,2019-12,6.02
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2020-01,2020-01,5.76
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2020-02,2020-02,8.21
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2020-03,2020-03,-64.81
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2020-04,2020-04,-98.97
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2020-05,2020-05,-98.94
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2020-06,2020-06,-98.94
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2020-07,2020-07,-79.69
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2020-08,2020-08,-63.43
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2020-09,2020-09,-78.2
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2020-10,2020-10,-79.85
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2020-11,2020-11,-89.58
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2020-12,2020-12,-88.96
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2021-01,2021-01,-88.22
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2021-02,2021-02,-87.41
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2021-03,2021-03,-77.87
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2021-04,2021-04,418.71
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2021-05,2021-05,1051.6
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2021-06,2021-06,3093.83
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2021-07,2021-07,151.39
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2021-08,2021-08,76.77
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2021-09,2021-09,233.79
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2021-10,2021-10,259.36
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2021-11,2021-11,571.09
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2021-12,2021-12,382.52
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2022-01,2022-01,283.86
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2022-02,2022-02,328.38
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2022-03,2022-03,699.01
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2022-04,2022-04,1287.36
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2022-05,2022-05,554.8
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2022-06,2022-06,146.03
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2022-07,2022-07,69.62
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2022-08,2022-08,44.96
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2022-09,2022-09,17.67
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2022-10,2022-10,20.99
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2022-11,2022-11,29.52
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2022-12,2022-12,58.74
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2023-01,2023-01,94.94
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2023-02,2023-02,66.82
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2023-03,2023-03,54.94
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2023-04,2023-04,25.85
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2023-05,2023-05,20.5
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2023-06,2023-06,15.47
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2023-07,2023-07,11.69
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2023-08,2023-08,10.73
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2023-09,2023-09,15.39
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2023-10,2023-10,16.98
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2023-11,2023-11,15.93
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2023-12,2023-12,20.55
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2024-01,2024-01,21.14
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2024-02,2024-02,23.62
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2024-03,2024-03,20.57
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2024-04,2024-04,10.39
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2024-05,2024-05,17.32
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2024-06,2024-06,11.17
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2024-07,2024-07,15.48
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2024-08,2024-08,10.03
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2024-09,2024-09,12.2
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2024-10,2024-10,12.47
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2024-11,2024-11,19.91
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2024-12,2024-12,17.36
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2025-01,2025-01,13.3
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2025-02,2025-02,20.4
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2025-03,2025-03,16.97
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2025-04,2025-04,16.18
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2025-05,2025-05,7.34
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2025-06,2025-06,9.98
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2025-07,2025-07,5.06
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2025-08,2025-08,6.74
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2025-09,2025-09,7.88
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2025-10,2025-10,14.9
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2025-11,2025-11,8.8
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I551,Hotels and similar accommodation,MT,Malta,2025-12,2025-12,17.9
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2017-01,2017-01,7.12
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2017-02,2017-02,2.31
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2017-03,2017-03,-12.94
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2017-04,2017-04,-10.33
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2017-05,2017-05,-1.56
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2017-06,2017-06,0.42
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2017-07,2017-07,-1.5
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2017-08,2017-08,-2.67
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2017-09,2017-09,14.72
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2017-10,2017-10,12.36
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2017-11,2017-11,-9.53
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2017-12,2017-12,-0.25
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2018-01,2018-01,-6.23
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2018-02,2018-02,5.85
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2018-03,2018-03,46.58
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2018-04,2018-04,28.6
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2018-05,2018-05,21.98
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2018-06,2018-06,1.28
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2018-07,2018-07,5.82
M,Monthly,FOR,Foreign country,PCH_SM,Percentage change compared to same period in previous year,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2018-08,2018-08,-0.89
